original_title,count
Levins Dansk og tysk Ordbog,1
Müllers Danmarks Historie,1
"Et kjærligt Farvel fra trofast Lærer, til den af ham confirmerede Ungdom",1
Practisk Landmaaler,1
Annaler for Hauge- og Blomsterdyrkning,1
Et Tillæg til anden Udgave af min Lærebog i Agerbruget,1
Udtog af Forordningerne om Provindsialstændernes Jndretning,1
Skolev.,1
Lov,1
Leveplan,1
Pd. hist. Almanak,1
Skoleb.,1
Haveb.,1
N. Test.,1
Magie,1
alm. Lærer,1
Huusskatten,1
Beskr. af Ah. Domkirke,1
Propatria,1
"Ridderen med tvende Koner, en poetisk Fortælling i 14 Sange",1
Hr. Pastor Birchs Læsebog,1
Conversations Lexicon,1
Rapsæddyrkning gavnlig eller skadelig for det danske Agerbrug,1
Andagts- og Evigheds-Blomster,1
"Andagts, og Evigheds-Blomster",1
Er Rapsæddyrkning gavnlig eller skadelig fordet danske Agerbrug,1
Er Rapsæddyrkning gavnlig eller skadelig for det danske Agerbrug,1
Catechismusser med og uden Hs. Hellighed Pavens Contrasei,1
Er Rapssædsdyrkning gavnlig eller skadelig for det danske Agerbrug,1
"Almeennyttig alphabetisk Ordbog over de i danske Skrifter og i Omgangssproget meest brugelige, af fremmede Sprog laante, Ord, Talemaader og Konstudtryk",1
Abeceter,1
Munthes Fædrenelands-Historie,1
Andagts og Evigheds-Blomster,1
"Nye Kogebog eller Anviisning til at koge, bage, stege, indsylte, henlægge, indslagte, anrette o. s. v.",1
Peder Jensens A B. Cog Læsebog,1
Cramers Regnebo,1
Peder Jensens Aberer,1
Morten Luthers Catechismus,1
Peder Jensens Aberet,1
Psalmebøger med stor og smaa Stiil,1
Røde Robin,1
Fængslet i Edinburg,1
Gny Mannering,1
Bruden af Lammermoos,1
Nyt theologisk Bibliothek,1
"Nørregaards juridiske Forelæsninger, 7 Bind",1
Den danske Hof= og Stats-Calender for 1825,1
Tvende almeenyndede Sange,1
Thaarups Hymne,1
Christiane Rosens Foraars- og SommerSyltning,1
Digtning,1
Psalmer ved Præste Ordination,1
"Glaube, Liebe, Hofsnung. Ein Handbuch. für iunge Freunde und Freundinnen Jesus",1
Den Døve eller Værtshuset - - fuldt af Gjæster,1
"Svend Poulsen, Bonde i Sjælland",1
Quattet af 4 Syngestemmer,1
"Romulus, 2 O.",1
Laura og Samsøes Skrifter,1
Trylleharpens Historie,1
Krusensterns Reise omkring Jorden,1
Dansk Minerva for 1818,1
Dagbog paa en Reise til Affeira,1
Topographie over Egislefmagle Sogn og Vester=Flakkeberg Herreds Pastorater,1
"Beskrivelse over de 3 ældgamle Herregaarde Gierdrup, Borrebye og Basnæs",1
"Nye Begivenheder i Caroline Louisa, Prindsesse af Wales's Liv, Aarene 1814 16",1
Alphabetisk Fortegnelse over Provindsialbogsamlingen i Mariboe,1
Gargino eller Kjerligheds Lærling,1
Sorgino eller Kjærligheds Lærling,1
Nytaarsgave for Aaret 1821,1
"Betænkninger, og Forslag, Studenter-Corpsel",1
et lidet Tillæg,1
Nogle Bidrag til et Skilderie af Justizen og de Undergivnes Behandling,1
A. B. C. Bog,1
Betænkning over Steenfeldts Forslag til et velordnet Landpolitie,1
"Almindelig Udkast af Krigens Skueplads, eller gedgraphisk, topographisk og historisk Beskrivelse over Kongerigerne: Danmark, Norge og Sverrig, samt deres tydske Provindser",1
"Versuche uber verschiedene Gegenstande aus der Moral, der Litteratur und dem gesellschaftlichen Leben",1
"Forsøg til et Udkast af en Historie over Folkenes Oprindelse i Almindelighed, som en Jndledning til de nordiske Folkes i Særdeleshed",1
Beschreibung einer englischen Missionsreise nach dem sudlichen stillen Orcan,1
Luthers Catechtsmus,1
Marcus Tullius Ciceros Tale for Sextus Roscius fra America,1
Den lancostriske Skoleindretnings Historie,1
Brevet fra Cadix,1
Beschreibung des Morgenlandes und einiger anderer Lander,1
Øen i Sydhavet,1
Det hemmelighedsfulde Huus,1
"Spionen, et Sagn fra den nordamerikanske Uafhængigheds-Krig",1
Napoleon Buonapartes Kjærligheds-Eventyr,1
Vigtige Spørgsmaale til Danmarks Lovkyndige,1
Kirken og dens store Festdage,1
Christi Guddom,1
Hvad er Christendom i Danmark,1
Christus,1
Veien til Faderen,1
Munthes Fædrelandshistorie,1
Thomas Kingos aandelige Psalmer og Sange,1
Neergaards Forelæsninger over Temperamentslæren,1
Gud velsigne Kongen Prædiken,1
De store Festdage eller kristelige Betragtninger,1
Kirkens Gjenmæle imod Professor Clausen,1
"Frands, Frands, Hvad var det, hvor blev dit Mod af, og dit Vid, som ellers pleier at være paa saa rede Haand",1
En dovstum Bedrageri Frankrig,1
Saarlæge David Menziers Lidelser blandt Jrokeserne,1
Davidisk Lovsang,1
Ønsker,1
Charade,1
De Fredløse,1
Om Phrenologien eller den saakaldte Gallske Hjerne- og Hjerne-Organ-Lære,1
Veiledning til en forbedret Faareavl i Danmark og Norge,1
Psalmer og aandelige Sange,1
commentarii de Bello Gallico,1
Birchs Læsebog for Almueskolerne,1
Neergaards Phrenologie,1
Tillæg til Abildgaards Veiledning til en forbedret Faareavl,1
Thonboes Exempelsamling,1
Skjemtedigt,1
Lindbergs bemærkninger i Anledning af Kirkens Gjenmæle,1
Fengers Oplysninger angaaende Grundtvigssaakaldte Vildfarelser,1
Christi Taler,1
"Ansgarius, eller Christendommens første Jndførelse i Danmark",1
Skrift,1
De lystige Feiltagelser,1
"Godset Sternberg, eller: Den nye Herremand",1
Til min Fødestavn,1
"Jntermerset, eller: Landjunkeren i Hovedstaden",1
Julius v. Sassen,1
Det stille Vand har den dybe Grund,1
Trøstens Ord,1
Skuespil i 4 Acter,1
"Johan, Hertug af Finland",1
Critisk Undersøgelse af Starups og Deichmanns offentlige Mellemværende,1
Præstegaarden ved Søen,1
Corinna eller Jtalien,1
Jacob Haafners Fodreise igjennem Ceylon,1
Grundrids til den danske Lovhistore,1
Kort Anviisning til en frugtbar bibellæsning,1
Veiledning til en andægtig og forstandig Læsning af det nye Testamente,1
Gil blas,1
Don Qvixote,1
Troe Jngen forvel,1
Kirken og dens store Festdage eller kristelige. Betragtninger,1
"Radicalcuren, eller: Middel mod Skinsyge",1
"Allehaande, eller: Givtermaalet igjennem Ugebladet",1
"Jntermezzet, eller: Landjunkeren i Hovedstaden",1
Denotte og tyvende Januar,1
Tre Fædre paa eengang,1
Munterheds Triumph. eller: Leenaar du kan,1
"Radicaleuren, eller: Middel mod Skinsyge",1
"Digteren og Skuespilleren, eller: Lystspillet i Lystspillet",1
En nøiage tig anstillet Sammenligning mellem Doctorens Bojag og Skolens Bagaz,1
Forsøg til at forebygge muelig Forvirrelse af den i Religionsvæsenet opkomne Gjæring og til at fremme sand Religions Oplysning,1
Grundtræk til en Dansk Retskrivningslære,1
Skildring af Hovedbegivenhederne i Historien giennem alle Tidsaldere,1
Jndenlandske Reise igiennem de betydeligste og skiønneste Egne af de danske Provindser,1
En Nytaarsgave for 1811,1
Bibelske Fortællinger med Anvendelse paa Religion. og Sædelære,1
Religion Angelegenheit der Menschen,1
Trost bei dem Grabe der Unsrigen,1
om 7 Aars Krigen,1
Salzmanns Huuspostil,1
Lærebog i Geomitrien,1
Christian den 7des Landvæsens Forordninger,1
"Den lystige Lollænder, eller nyeste Samling af mersomme Anerdoter, latterlige Tildragelser, skjemtsomme Jndfald, sindrige Fortællinger og vittige Svar",1
Anviisning til Hampens Dyrkning,1
den store Bonza,1
Gravskrivten over det visnende Kløverblad,1
Gulde des Voyegeurs en Europe,1
Gulde des Voygeurs en Europe,1
"Prædiken holden i Mariboe Domkirke ved Landemodet den 7de Julii 1813 over Jesu Ord hos Math. 11, 28 – 30",1
"Prædiken holden i Mariboe Domkirke over Jesu Ord hos Math. 11, 28 - 30",1
"Prædiken, holden i Mariboe Domkirke ved Landemodet den 7de Julii 1813 over Jesu Ord hos Matth. 11, 28 - 30",1
Lærebøger i den evangelisk-christelige Religion,1
"de Franskes Keiser Napoleons Levnet, 2den Deel og 2den Deels 1ste Afdeling",1
Lærerige Materialier til Forskrivter og Dicteren,1
Latinske Læsebog for Begyndere,1
"Samling af Julelege, Bevægelseslege og Tidsfordrivfor Forstanden",1
"Anviisning til at forene den evangelisk christelige Psalmebog, samt den bibelske Historie med den forordnede Lærebog i den evangelisk christelige Religion",1
Salustius,1
"Kort Udtog af den bibelske Historie, for Børn som kun have liden Skolegang",1
Buonapartes Reise fra Fontainebleau til Frejus,1
Afhandling om ollegivende Planters Dyrkning,1
Pragt-Udgaven af Niels Klims underjordiske Reise,1
Maskeradeballet i Dannemark 1808,1
"Veiviser eller Anviisning til Kjøbenhavns, Christianshavns, samt Forstædernes Beboere",1
"Den lystige Kjøbenhavner, eller nyeste Samling af morsomme Anecdoter, latterlige Tildragelser, skiemtsomme Jndfald og vittige Svar",1
Landstedet ved Kongeveien,1
"Kunigunde, dobbelt Mordbrænderinde",1
De ni Tvillinger. En Ridder- og Spøgelsehistorie. fra det ellevte Aarhundrede,1
"Arkadien, et Malerie af det menneskelige Hierte",1
"Peter den Stores Gemalinde, Catharina den Førstes mærknærdige Levnet",1
Den nye Fædreskole eller Fader og Søn paa Moden,1
"Døbesedlen, eller Moderen sin Datters Rival",1
De mærkværdigste og tilforladeligste Tildragelser i Siælland og Lolland under Beleiringen 1807,1
Et Brev paa Vers til Joh. Nordahl Bruun,1
Foraaret,1
Rosenmüllers Scholig over det nye Testamente,1
Udtog af den danske Sproglære,1
"Udtog af den danske Sproglære, med kort Methodelære for Sprogunderviisningen i de danske Skoler",1
Bugges Forklaring over Corintherne,1
Prof. Clausens Prækener,1
Stoikernes Tanker og Skjebnen,1
Tyge Rothes samlede Skrifter,1
Mandommens Jgjenerholdelse,1
berømte Grækers Biographier,1
Arkadien; et Malerie af det menneskelige Hjerte,1
Theone,1
Dionysius den Halikarnassers Fortælling om Roms Damer og Fruentimre,1
De 9 Tvillinger,1
Om Venskab,1
Døbesedlen eller Moderen sin Datters Rival,1
Kortfattet Real-Concordants og Heruletisk Parabolik,1
Historiebog for Ungdommen,1
"Miniatur=Ariebog for Damer og Herrer, 3die Binds3die Samling",1
Maskeradeballet i Dannemark,1
De vigtigste indenlandske Tildragelser og de mærkeligste Personets Levnetsbeskrivelser,1
Ledetraa,1
Franzosische Chrestomatie,1
den nye authoriserede Udgave af Luthers liden Catechismus,1
Anreden og Gebete,1
"Anreden und Gebete, zum Gebrauche bey dem gemeinschafftlichen und auch dem hauslichen Gottesdiensten",1
Kasualpredigten,1
De vigtigste indenlandske Tildragelser og de mærke ligste Personers Levnetsbeskrivelser,1
tvende academiske Taler,1
Erbaunungs Schriften,1
Skjersommernatsdrømmen,1
Hroars Saga,1
Eventyrer,1
Alterbog udi Dannemark,1
Dialogus von der Uleberinstimmung oder Einheit des Glausens,1
Salustius editione Thorlacii,1
"Rørdrummen, Digtning i og uden Riim",1
bebraisk Bibel,1
En Lærebog i Historien for Begyndere,1
Veiledning til Hovedregning eller mental Regnekonst,1
"Den lystige Lollænder, eller nyeste Samling af moersomme Anecdoter, latterlige Tildragelser, skjemtsamme Jndfald, sindrige Fortællinger og vittige Svar",1
"De vig igste indenlandske Tildragelser, og de mærkeligste Personers Levnetøbeskrivelser fra de ældste Tider til vore Dage",1
"Methodebog, eller Veiledning til en rigtig Læremaade for Almueskolelærere",1
Aussichten in die Ewigket,1
Hebraisk Bibel i 2de Tommer,1
Den lystige Lollænder eller nyeste Samling af noersamme Anerdoter,1
"Den lystige Lollænder eller nyeste Samling af moersomme Anecdoter, latterlige Tildragelser, skjemt somme Jndfald, sindrige Fortællinger og vittige Svar",1
Rothes smaae Skrifter,1
Die kleine Bibel,1
Exegetische Beyträge zu den Schriften des neuen Bundes,1
Ebanungen for Jedermann,1
Einleitung in den Brief an de Hebræer,1
"C. G. Zerenners Methodebog, eller Veiledning til en rigtig Læremaade for Almueskolelærere",1
"Tale, holden den 6te October 1813",1
De Franskes Reiser Napoleons Levnet,1
Bogen. Anviisning til at inddeele og dyrke en uskiftet Bondegaarde Lod paa sandede og lerede Jorder,1
hemmelige Efterretninger og Napoleon Buonaparte,1
Rasmussens A. B. C. Bog med sorte billeder,1
En Lærebog i Historien for de første Begyndere,1
"Nogle Erfaringer angaaende Vexeldrivt, forenet med Brakstugtavl og Sommerstaldforring",1
"En Læse- og Lærebog i Fædrelandets Historie, for Begyndere og Ustuderede",1
"Nye Kogebog, eller Anviisning til at koge, bage, stege, indsylte, henlægge, indslagte, anrette o. s. v.",1
Staternes indvortes Regjering,1
Staternes udvortes Regiering,1
Danmark og Norges naturlige og politiske Forfatning,1
Franzssische Chrestomatie,1
Franzosische Chrestomatie zum Gebrauch der höherne Klassen,1
Badens danske og tydske Lexicon,1
Fortegnelse over de endnu brugelige Dandse,1
Skrivtalender eller daglig Lommebog for 1817,1
Salzmanns tydske ABC. og Læsebog,1
Geographisk Haandbog,1
Den lystige Lollænder eller nyeste Samling af moersomme Anecdoter,1
ETillæg til Peder Jensen eller Anviisning til en fornuftig Børne-Opdragelse,1
"Hauge-Catechismus, eller Grundregler for nyttig Haugevexters Dyrkning i Danmark",1
Peder Jensen eller Anviisning til en fornuftig Børne=Opdragelse,1
Hemmelige Efterretninger om Napoleon Buonaparte,1
Pankoppidans danske Atlas,1
Peder Jensens A og Læsebog eller Anviisning til paa den naturligste Maade at lære at læse,1
"Hauge-Catechismus, eller Grundregler for nyttige Haugevexters Dyrkning i Danmark",1
Evangelisk christelig Psalmebog,1
Hyrden af Tolosoog,1
Grilledalen,1
Hugo von Rheinberg,1
"Forfællinger (eller Digtninger), 2den Deel",1
Peder Jensens AC og Læsebog,1
Parriser Drengen,1
Paul Clifford,1
Den sandru Løgner,1
Enkens Mand,1
De to Ægtemænd,1
Kjærlighed paa Flasker,1
Blytækkeren,1
Discipelstreger eller De smaae Vildttyve,1
AVOISSIGUD poetiske Forsøg,1
"Fuldstændig Formularbog, eller: Anviisning til at affatte og prøve de vigtigste og sædvanligste Documenter",1
Practiske eller tabellariske Udregninger for Menig Mand,1
Smuglerne og Duellen,1
Daglig Lommebog for Aaret 1818,1
Theologisk Bibliothek,1
Holberg som Lystspildigter,1
Rochows Børneven,1
Wolffs Oltidsvidenskab,1
Mynsters Prædikener i Anledning af Reformationsfesten i Aaret 1817,1
Nyerups Efterretninger om Kong Frederik 3de,1
"Forglem mig ei, eller Samling, af Stambogsvers",1
Sandheds-Ord i Anledning af Amtsprovst Stochholms Løsagtighed,1
Thalins taknemmelige Flora eller Talofferpaa Hr. Amtsprovst Stockholms Løsagtigheds &c. Alter,1
Tydske Læsebog,1
Krusensteens Reise omkring Jorden,1
Krarups allehaande nyttige Veiledninger,1
Gymnastik,1
Frihaandstegninger,1
Naturlære,1
Historie for Børn,1
Kortfattet Fædrelands=Historie,1
Kortfattet Fædrelands Historie,1
Wolffs historiske Ordbog,1
Tre Fortællinger,1
Riises Archiv,1
Elmqvists Læsefrugter,1
Gallerie for danske og fremmede Classikere,1
Ross's Opdagelsesreise,1
Statistisk Tabelværk,1
Hebels udvalgte Fortællinger,1
Lærebog i Agerdyrkningen,1
Kjelsens naturhistoriske Skildringer,1
Lindbergs hebraiske Lexicon,1
Allernyeste Skilderie af Kjøbenhavn,1
Nyeste Læsefrugter,1
Den unge Ægtemand,1
VorTids Mennesker,1
Brudommen fra Holland,1
Lov og Ret for Herremænd og Bønder eller fuldstændig Fremstilling af Landmandens Rettighed og Pligter,1
Petersens Lovlexicon eller alphabetisk Repertorium over den danske Lovgivning og de dertil henhørende offentlige Actstykker,1
"Michel Perrin, eller Politispionen uden at videndet",1
Den første Kjerlighed,1
Hr. Sans=Facon,1
De to Pædagoger,1
Ussings Anmærkninger,1
Hurtigkarls System,1
De to Galaislaver,1
Almeenyndede Sange fra de nyeste Theaterstykker 1834 og 1835,1
Den danske Pige i fremmed Land,1
"Svanthilde, eller Damernes Prophet",1
"Svanhilde, Damernes Prophet",1
En Afskeds-Epilog,1
"Den Døve, eller Værtshuset fuldt af Gjæster",1
Skatten,1
Slaget i Kjøgebugt,1
Smaa Declamationer passende i Selskabslege,1
"Vaabenbrødrene, RidderSørgespil i 5 Acter",1
Nomenclator omnium retum nomina propria variis lingsexplicata,1
Schirach clauis poetarum,1
Oeuvres,1
amonitates philologiæ,1
"av, sig par Ponce",1
Ditterte s. orationes academien,1
"Rosen, en Kriminalhistorie",1
Sorger uden Nødog Nød uden Sorger,1
Korsridderne,1
Elskovs=Barnet,1
"Constanze, Grevinde de Rossan",1
Vanvid og Død,1
Breve over Jtalien,1
Prinds Frederik,1
Lolagtighed er ingen Synd,1
Sære Skikke,1
Redelighed til det Yderste,1
Den gamle Frier,1
Eremiten paa Formentera,1
Skrivkalder eller daglig Lommebog for 1822,1
Klosterets oeconomiske Bygninger og Jndretninger,1
Agerdyrkningslære,1
Klosterets eller Aale- og senere Biørnsholms Birks Historie med Optegnelse paa dets Birkesogder. og Skrivere,1
Klosterets deconomiske Bygninger og Jndretninger,1
Den Jgiendøde,1
Chrirines Haab under de nærværende Christenforfølgelser,1
"Om Opelskning af Birketræer og disses Fortrin for andre Træearter, i Særdeleshed",1
lyriske Digte,1
Luthers Cathechismus,1
Thonboes Bibelhistorie,1
Hvorgammel er Agerbrugen?,1
Lyra,1
Conversationslex,1
Landsbyebarbereren,1
Den huuslige Tvist,1
Catharine af Finland,1
Almanakker for 1820,1
Anviisning NB. til Haugedyrkning for Landalmuen,1
Schous Register til 1817,1
Madkurven,1
Naturhistorie og Dyrene,1
hans Abe,1
Variationer for Gitar med Accompagnement af fuld Orchester,1
Variationer for Gitar med Accompagnement at fuld Orchester,1
Almanaker for Aaret 1821,1
Samling af danske Folkesange,1
"Rosen, en romersk Kriminalhistorie",1
De og Du,1
Signor Formica (sluttet),1
Digterrigets Geographie,1
Keiserinde Josephines første Kiærlighed,1
"Hvad er Magnetismen, Sandhed eller Bedrag?",1
Krystaldolken. En Kriminalhistorie,1
Reisebog over de hell. Skrift,1
Kort Jordbeskrivelse,1
Afskeds=Tale til Ørting og Falling Menigheder,1
Nyt Bibliothed for Læger,1
den danske bekonomiske Plantelære,1
Europa og America,1
"Annotationes at motumarbitrarium, cum organis ad motum pertinentibus comparatum, in animalibus, vertebriis instructis",1
Skriv og Reise Kalender for 1821,1
"Skriv, og Reise Kalender for 1821",1
Skriv- og Reise Kalender for 1821,1
Andagtsbogh,1
Franske Stilleøvelser,1
Læren om Haandværksredskaber og Værktøi,1
Concordancia Bibliorum hebraica & caldaica,1
Prindsesse-Budding,1
"Røverne paa Maria Calm, eller: Troens Kraft",1
Bonden paa Comedie,1
"Pigen fra Marienborg, eller Peter den Stores Kjærlighed",1
Landjunkeren i Hovedstaden,1
Den fortrædelige Formiddag,1
"Aprilsnarrene, eller: Jntrignen i Skolen",1
"Uglspil, eller: Fastelavnsmandag",1
Julestuen,1
Den dramatiske Skræder,1
Grundig Anviisning til Hyazinters og andre yndede Svibelvexters Drivning,1
"Levnet, med Bidrag til hans Digterværkers Historie og Characteristik",1
norsk Skillings-Magazin,1
"Den theologiske Partiaand, dens Characteer og Stridsmaade, oplyst ved Exempler",1
Kunsten at skye Heste uden Tvang,1
Abrahams franske Stiiløvelser,1
Dansk Grammatik,1
"Poetisk Læsebog, til Brug i Skoler, for Begyndelsesog Mellemclasserne saavelsom for de høiere Classer",1
Grundig Anviisning til Hyazinters og andre yndede Hvibelvexters Drivning,1
Juridisk Stat,1
Udvalg af Grevinde de Genlis's Theater,1
Nørregaards Naturret og Forelæsninger,1
Mandix's danske Landvæsensret,1
Den forførte ulykkelige Marie S.,1
"Skurken, den elendige v. R., eller saaledes bliver Enden paa Legen",1
Sangdigte,1
"Forpostfægtning med Oberst C. Høegh Guldberg og Stabschirurg Tønder, med et Par Livsbilleder",1
"Den forførte ulykkelige Marie S., og Skurken, den elendige v. R., eller saaledes bliver Enden paa Legen",1
"Dansk poetisk Anthologie, eller Udvalg af danske og norske lyriske Digteres Arbeider, efter Tidsfølgen",1
"Huusfaderen, eller: Hvor her elskes, og hvorfor",1
Beretning om de vidtbekjendte Molboeres vise Gierninger og tappre Bedrivter,1
Laternen og Fyret,1
Den sachsiske Bondekrig (sluttet),1
Gangen til den fiendtlige Leir,1
En norsk Sømands Heltedaad,1
Peer Spillemands Reise til Parnas,1
Om Dødsstraffe,1
Den nye Diogenes,1
Den dræbende Kjærlighed,1
Æsken,1
En fransk Gravskrivt,1
Treders Haandbog for Reisende,1
Fikst du Pæren Zacharas,1
Undersøgelse om Trykkefrihed,1
Pigen fra Marienborg,1
"Planen, eller: Soldater og Bønder",1
Tale ved Deres kongel. Høiheders Prindsesse Vilhelmine Marias og Prinds Frederik Carl Christians Formæling,1
"Kjærlighed paa Nicolai Taarn, eller hvad siger Paterret",1
