,article_id,date,embedding,n_chunks_orig,clean_category,nøgle,text,category,article_length,characters,embedding_shape,newspaper,label_type,book_announce,comment,predicted_book_announce
606725,vib_091575,1826-10-14,"[ 0.04534832 -0.00875815 -0.00454014 ... -0.01146516 -0.02109805
  0.00786533]",1,Bekjendtgjørelser,1826-10-14_242354,"Lærebøger, Bibelhistorier, Justs Haandbog for læsende Ungdom, 10de Oplag, indb. og planeret, 4 Mk., samt Almanakker, Psalmebøger og andre Skoleboger, ere at faae hos A. F. Just.",Bekjendtgjørelser,27,177,[1024],vib,predicted,unknown,,y
606781,vib_091631,1826-10-18,"[ 0.0368734  -0.01579185 -0.03079459 ... -0.00986817 -0.02384236
  0.01635376]",1,Bekjendtgjørelser,1826-10-18_242439,"Hos Gartner F. Hammer paa Frederichseie kan bekommes 1000 Stkr. gode forædlede Frugttræer af mange fine Sorter a 2 Mk. Stkt. extra gode Aspargesplanter 2 og 3 Aar gamle, og godt Peberrod i Lispundeviis. Lærebøger Bibelhistorier, Justs Haandbog for læsende Ungdom 10de Oplag, indb. og planeret, 4 Mk., samt Almanakker Palmebøger og andre Skolebøger ere at faae hos A. F. Just.",Bekjendtgjørelser,61,375,[1024],vib,predicted,unknown,,y
606916,vib_091766,1826-10-28,"[ 0.02370118  0.00646261 -0.01252694 ... -0.01209305 -0.03885255
 -0.00974014]",1,Bekjendtgjørelser,1826-10-28_242627,"Duentin Durward af Walter Scott, 1ste og 2den Deel i eet Bind, er udlaant, men erindres ei til hvem. Den bedes afleveret paa Bogtrykkeriet.",Bekjendtgjørelser,24,139,[1024],vib,predicted,unknown,,y
607057,vib_091907,1826-11-06,"[-0.00489051  0.02131312 -0.01767343 ... -0.03486546 -0.04878331
 -0.02295598]",1,Bekjendtgjørelser,1826-11-06_242846,Trykpapiir. Baade med Jndhold og den udvortes Form anbefalet Digtertrandsen sig ogsaa til en passende Jule- og Nytaarsgave. Odense den 31te October 1826. S. Hempel.,Bekjendtgjørelser,25,164,[1024],vib,predicted,unknown,,y
607075,vib_091925,1826-11-08,"[ 0.02526711  0.00684905 -0.01762879 ... -0.04700607 -0.05259025
  0.00879132]",1,Bekjendtgjørelser,1826-11-08_242877,De der have laant Bøger af min afdøde Mand ville behage at aflevere disse til H. J. Zabrimann. Min iboende Gaard med tillig ende Hauge og Tofter underhaanden at faae tilkjøbs:,Bekjendtgiørelser,31,175,[1024],vib,predicted,unknown,,y
607197,vib_092049,1826-11-18,"[ 0.01481868  0.01276848 -0.04013052 ... -0.02259944 -0.02106476
  0.00762535]",1,Bekjendtgjørelser,1826-11-18_243056,"Bekjendtgjørelser. Skuespil. Paa Theatret i Viborg opføres Søndagen, den 19de November: Kong Salomon og Jørgen Hattemager, Udtog i 2 Acter af Heibergs Vaudeville Silkestigen,",Bekjendtgjørelser,24,174,[1024],vib,predicted,unknown,,y
607209,vib_092061,1826-11-18,"[ 0.01117826  0.00414895 -0.02974777 ... -0.01086031 -0.05377687
 -0.0058233 ]",1,Bekjendtgjørelser,1826-11-18_243077,"Subskriptionsplan. Alt for en Deel Aar siden, fuldendte Undertegnede en Opus, hvis Trykning først for kort Tid siden er paabe: gyndt i Aalborg Stiftsbogtrykkerie, en original Familiehistorie i to Dele, nemlig: Husarofficeren, eller: Portraitet, kaldet.",Bekjendtgjørelser,35,252,[1024],vib,predicted,unknown,,y
607211,vib_092063,1826-11-18,"[ 0.02334326 -0.00769154 -0.03161616 ... -0.00247496 -0.01553839
  0.01390199]",1,Bekjendtgjørelser,1826-11-18_243080,"Ei tvivler jeg iøvrigt om, at Recensenten jo vil finde meer end een Lyde ved Barnet, der af mig i Faderglæder, oversaaes men Herre Gud, brydes Staven herfor over mit Hoved - hvad da? – Jeg har hørt et Strald før - Subskriptionsprisen er 6 s. Arket paa Trykpapiir, paa Skrivpapiir forholdsviis mere.",Bekjendtgjørelser,53,298,[1024],vib,predicted,unknown,,y
607253,vib_092106,1826-11-20,"[-0.00414791  0.02403405 -0.01812141 ... -0.03776512 -0.0440211
 -0.02580172]",1,Bekjendtgjørelser,1826-11-20_243132,Trykpapiir. Baade med Jndhold og den udvortes Form anbefalet Digterkrandsen sig ogsaa til en passende Jule- og Nytaarsgave. Odense den 31te October 1826. S. Hempel.,Bekjendtgjørelser,25,164,[1024],vib,predicted,unknown,,y
607353,vib_092207,1826-11-27,"[ 0.01542018  0.00994774 -0.03045879 ... -0.0077393  -0.04734861
 -0.00796817]",1,Bekjendtgjørelser,1826-11-27_243291,"Roedsted & Dons. - Subskriptionsplan. Alt for en Deel Aar siden, fuldendte Undertegnede et Opus, hvis Trytning først for kort Tid siden er paabegyndt i Aalborg Stiftsbogtrykterie, en original Familiehistorie i to Dele, nemlig: Husarofficeren, eller Portraitet, kaldet.",Bekjendtgjørelser,38,268,[1024],vib,predicted,unknown,,y
607535,vib_092390,1826-12-09,"[ 0.04152688  0.02069895 -0.02283287 ... -0.00416375 -0.04953816
 -0.0007808 ]",1,Bekjendtgjørelser,1826-12-09_243539,"Vanskeligheder, med Hensyn til Kobberne, have foranlediget det lange Ophold imellem 1ste og 2det Hefte. Da disse Vanskeligheder endnu itte have været at hæve, udkommer 2det Hefte bestemt om 14ten Dage uden Kobbere; men til en betydelig nedsat Priis for Abonnenterne, hvis Navne anføres i dette Hefte. Aalborg, 4de Decbr. 1826. Expeditionen.",Bekjendtgjørelser,52,340,[1024],vib,predicted,unknown,,y
607813,vib_092668,1826-12-30,"[ 0.01785287 -0.01476192 -0.02927555 ... -0.02614245 -0.05023496
  0.01129508]",1,Bekjendtgjørelser,1826-12-30_243929,"Den 1ste Januar 1827 bliver Assemble og Bal hos Hagemann. Som vel kommen Nytaarsgave for de Unge, kan Justs Naturhistorie. 4de Oplag, med 155 Dyrfigurer, faaes planeret og i meget smukt Velsbind for 2 Rbd. 32 s. S. og T. i Viborg hos",Bekjendtgjørelser,43,233,[1024],vib,predicted,unknown,,y
607814,vib_092669,1826-12-30,"[ 0.01711171 -0.01132271 -0.01550492 ... -0.01407662 -0.02303914
 -0.01410458]",1,Bekjendtgjørelser,1826-12-30_243932,"Forfatteren. Mine Herrer og Damer, har De Lyst at see Hvorledes Nytaaret sig vil betre; Saa behager De her i dette PerspektivAt skue dets Fødsel og hele Liv, Det begynder med Ønsker og med Visitter; Man gjor Vers, paa et og andet man hitter, For at glæde Venner Veninder, og dem, Som ynde vort Væsen og hielpe os frem.",Bekjendtgjørelser,59,318,[1024],vib,predicted,unknown,,y
607909,vib_092765,1827-01-06,"[ 0.01915473  0.00102546 -0.02029676 ... -0.00389135 -0.04281506
 -0.02281074]",1,Bekjendtgjørelser,1827-01-06_244065,"For Abonnenterne er Prisen nedsat til 2 Mk. Tegn, Saasnart Exemplarerne komme fra Bogbinderen, uddeles og hensendes de til Abonnenterne.",Bekjendtgjørelser,20,136,[1024],vib,predicted,unknown,,y
607928,vib_092784,1827-01-08,"[ 0.02303594  0.00072192 -0.0245163  ... -0.01241971 -0.03900237
  0.00698367]",1,Bekjendtgjørelser,1827-01-08_244100,"Bekjendtgjørelser. Nye Lotteriesedler til det 79de Kjøbenhavnske Klasse=Lotterie a 2 Rbd. Stykket, ere nu at faae; ligesom Frielodder ombyttes og de i Collectionen faldne Gevinster udbetales.",Bekjendtgjørelser,26,191,[1024],vib,predicted,unknown,,y
607936,vib_092792,1827-01-08,"[ 0.02907167 -0.00673535 -0.01696078 ... -0.01138625 -0.03779909
  0.00928005]",1,Bekjendtgjørelser,1827-01-08_244113,"Hver Maaned udkommer et Hæfte af i det mindste til 7 Ark, som af Subscribenterne betales med 3 Rbmk. paa Trykpapiir. 3 Hæfter udgjøre et Bind og for længere Tid er Subscriptionen ikke forpligtende. Enkelte Hæfter sælges ikke. Man tegner sig i Hovedstadens og Provindsernes bekjendte Boglader og her i Viborg hos Roedsted & Dons. -",Bekjendtgjørelser,56,330,[1024],vib,predicted,unknown,,y
607961,vib_092817,1827-01-10,"[-0.00077367  0.01666545 -0.0277834  ... -0.01602969 -0.02650881
 -0.01521934]",1,Bekjendtgjørelser,1827-01-10_244144,"Paa Kirke-Jnspectionens Vegne, Gundelach. Stuespillet Hermann von Unna ønskes tillaans paa Bogtrykkeriet.",Bekjendtgjørelser,12,105,[1024],vib,predicted,unknown,,y
608090,vib_092946,1827-01-20,"[ 0.00025337 -0.00370993 -0.03003819 ... -0.01743192 -0.05499802
  0.00372286]",1,Bekjendtgjørelser,1827-01-20_244346,"Gefion, Nytaarsgave for 1827. Af Elise Beyer, med Jnstructeur Frydendahls Portrait, faaes indbunden for 2 Rbd. hos Roedsted & Dous.",Bekjendtgjørelser,20,131,[1024],vib,predicted,unknown,,y
608447,vib_093304,1827-02-10,"[ 0.01418162  0.00694637 -0.03818042 ... -0.02590124 -0.02111356
  0.00833047]",1,Bekjendtgjørelser,1827-02-10_244893,"Bekjendtgjørelser. Efter fem Maaneders Lidelser overgik min elskede Mand, Controlleur Johan Carl Frederich Schou, til Evighedens Fred i hans Alders 31te Aar. Med tvende smaae Børn begrædet jeg Savnet af den kjærligste Ægtefælle. Kuns henved fom Aar levede vi med hinanden under glade Forhaabninger om en blidere Fremtid - men ak, mit Haab er svundet og mit Hjerte knust.",Bekjendtgjørelser,59,370,[1024],vib,predicted,unknown,,y
608557,vib_093414,1827-02-14,"[ 0.02359874  0.0005585  -0.01554873 ... -0.01234424 -0.03606005
  0.01229717]",1,Bekjendtgjørelser,1827-02-14_245047,"Hver Maaned udkommer et Hæfte af i det mindste 6 til 7 Ark, som af Subscribenterne betales med 3 Rbmk. paa Trykpapiir. 3 Hæfter udgiøre et Bind og for længere Tid er Subscriptionen ikke forpligtende. Enkelte Hæfter sælges ikke. Man tegner sig i Hovedstadens og Provindsernes bekjendte Boglader; her i Viborg hos Roedsted & Dous.",Bekjendtgjørelser,55,328,[1024],vib,predicted,unknown,,y
608611,vib_093468,1827-02-19,"[ 0.00221347 -0.02014763 -0.0233612  ... -0.00668889 -0.02478465
  0.00332252]",1,Bekjendtgjørelser,1827-02-19_245118,"Uden at indlade mig paa den overdrevne Roes som i Viborg Samler No. 11 tillægges mit Skrivt, om Huusdyrene, bør jeg bekjendtgjøre: at Hr.",Bekjendtgjørelser,24,137,[1024],vib,predicted,unknown,,y
608612,vib_093469,1827-02-19,"[ 0.03774755 -0.00425267 -0.02475376 ... -0.01199226 -0.04726638
 -0.00094041]",1,Bekjendtgjørelser,1827-02-19_245119,"Boghandler Dons i Viborg nu har afkjøbt mig Oplaget, og er forbunden til at sælge hvert Exemplar indbundet for 4 Mk. og i Partier for3 Mk. Tegn, en i mine Tanker moderat Priis.",Bekjendtgjørelser,33,176,[1024],vib,predicted,unknown,,y
608627,vib_093485,1827-02-19,"[ 0.00274643  0.00832772 -0.01146319 ... -0.01175542 -0.02356249
 -0.007277  ]",1,Bekjendtgjørelser,1827-02-19_245140,"Bidrag til Kundskab om de danske Provindsers nærværende Tilstand i ockonomisk Henseende. Første Stykke, Veile Amt. Ved Landvæsens-Commissair Dalgas. og faaes heftet for 1 Rbd. hos Roedsted & Dous.",Bekjendtgjørelser,29,196,[1024],vib,predicted,unknown,,y
608711,vib_093570,1827-02-24,"[ 0.00274643  0.00832772 -0.01146319 ... -0.01175542 -0.02356249
 -0.007277  ]",1,Bekjendtgjørelser,1827-02-24_245253,"Bidrag til Kundskab om de danske Provindsers nærværende Tilstand i ockonomisk Henseende. Første Stykke, Veile Amt. Ved Landvæsens-Commissair Dalgas. og faaes heftet for 1 Rbd. hos Roedsted & Dous.",Bekjendtgjørelser,29,196,[1024],vib,predicted,unknown,,y
608774,vib_093633,1827-02-28,"[-0.00112045 -0.00339754 -0.01301446 ... -0.02310662 -0.03032902
 -0.00288179]",1,Bekjendtgjørelser,1827-02-28_245334,"Fra Landhuusholdningselskabet er hidsendt i Commission: Bidrag til Kundskab om de danske Provindsers nærværende Tilstand i bekonomisk Henseende. Første Stykke, Veile Amt. Ved Landvæsens-Commissair Dalgas. og faaes heftet for 1 Rbd. hos Roedsted & Dous.",Bekjendtgjørelser,35,252,[1024],vib,predicted,unknown,,y
609169,vib_094029,1827-03-28,"[ 0.02002548  0.02859592 -0.02254142 ... -0.01974814 -0.03717588
  0.01342648]",1,Bekjendtgjørelser,1827-03-28_245898,"Bekjendtgjørelser. Ved min Afreise herfra Byen, anseer jeg det for en kjær Pligt, at bevidne det ærede Publikum, og isærdeleshed mine Venner og Velyndere, min bedste Tak for mit behagelige Ophold i denne flinke Bye. Chr. Roat.",Bekjendtgjørelser,37,226,[1024],vib,predicted,unknown,,y
609605,vib_094465,1827-04-25,"[ 0.01127369  0.02204455 -0.0114338  ... -0.0400703  -0.01573164
 -0.00137015]",1,Bekjendtgjørelser,1827-04-25_246507,"Bekjendtgjørelser. Det indsendte Stykke, angaaende Confirmations-Gratulationen, kan ikke indrykkes forinden Forfatteren navngiver sig. Redactionen.",Bekjendtgjørelser,14,147,[1024],vib,predicted,unknown,,y
609645,vib_094505,1827-04-28,"[ 0.02380207 -0.00136707 -0.01665649 ... -0.0232766   0.00191975
 -0.00355032]",1,Bekjendtgjørelser,1827-04-28_246558,Paa 2den Søndag efter Paaske prædiker i Domkirken Hr. Catechet Lu ud. Samme i Søndresogn. (Gudstjenesten begynder i Domkirken Kl. 9.) Bekjendtgjørelser. Søndagen den 29de dennes opføres paa Privattheatret:,Jndenlandske Tidender,29,205,[1024],vib,predicted,unknown,,y
609681,vib_094541,1827-04-30,"[ 0.01596932  0.00381549 -0.01706797 ... -0.01615905 -0.05116012
 -0.02099477]",1,Bekjendtgjørelser,1827-04-30_246625,I Dresoner Morgemeitung læses følgende Digt: Schiller an Baggesen beim Abschied.,Blandede Efterretninger,11,80,[1024],vib,predicted,unknown,,y
609972,vib_094832,1827-05-19,"[ 0.01810358 -0.00401771 -0.00549749 ... -0.02005867 -0.03876608
 -0.00899683]",1,Bekjendtgjørelser,1827-05-19_247020,"Atter er udkommen et theologisk Stridsskrift, under Titel af: ""Høistfornøden og vigtig Advarsel imod uægte evangelisk Christendom, ved en Proselyts Daal. i Holmens Kirke den 25de April 1827, af H. C. Michelsen.",Jndenlandske Tidender,32,210,[1024],vib,predicted,unknown,,y
610227,vib_095087,1827-06-06,"[ 0.034482    0.01519884  0.00364956 ... -0.02099167 -0.02168854
 -0.01714988]",1,Bekjendtgjørelser,1827-06-06_247394,"Udlaan 6 Bøger Foretages kun i Timenfra Kl. 9 til 10; den først anforte Tid er derimod bestemt Jor Dem, som maatte ønske at benytte et eller andet Værk i Bogsamlingens Locale.",Bekjendtgjørelser,32,175,[1024],vib,predicted,unknown,,y
610624,vib_095484,1827-07-04,"[ 0.02701579  0.00389309 -0.0220334  ... -0.01154109 -0.04439192
 -0.00309741]",1,Bekjendtgjørelser,1827-07-04_248009,"M. B. Bruun, fød Brøchner. Da min længst bebudede Mindetale over Frelseren nu paa Subscribenternes Navne nær, er færdig fra Trykken, ombedes De, som have modtaget Subscriptionsplaner, snarest muligt at sende samme enten til Hr. Captain Seidelin i Kjøbenhavn eller til Undertegnede. Nibe den 21de Juni 1827.",Bekjendtgjørelser,47,306,[1024],vib,predicted,unknown,,y
610685,vib_095545,1827-07-09,"[ 0.01620246  0.00634029 -0.0240227  ... -0.01472922 -0.0460955
  0.00513963]",1,Bekjendtgjørelser,1827-07-09_248096,"Bekjendtgjørelser. Da min længst bebudede Mindetale over Frelseren nu paa Subscribenternes Navne nær, er færdig fra Trykken, ombedes De, som have modtaget Subscriptionsplaner, snarest muligt at sende samme enten til Hr. Captain Seidelin i Kjøbenhavn eller til Undertegnede. Nibe den 21de Juni 1827.",Bekjendtgjørelser,43,298,[1024],vib,predicted,unknown,,y
610696,vib_095556,1827-07-09,"[ 0.02956647  0.00386562 -0.01987684 ... -0.03372626 -0.04678273
  0.00241313]",1,Bekjendtgjørelser,1827-07-09_248115,"Paa Undertegnedes Forlag er udkommet: Marcus Tullius Cicero om Pligterne, fordansket og med Anmærkninger, meest historiske, forsynet. Af Amtsprovst Ridder J. Stochholm. (Til Brug især for den studerende Ungdom.) Bogen er 16 Ark stor og sælges godt indbunden hos Undertegnede for 1 Rigsbankdaler, og vil om nogle Dage være at faae saavel i Kjøbenhavn som i Provindserne hos mine sædvanlige Commissionairer. Viborg 8de Juli 1827. R. p. Dous.",Bekjendtgjørelser,68,439,[1024],vib,predicted,unknown,,y
610738,vib_095598,1827-07-14,"[ 0.02105318  0.02281095 -0.02610906 ... -0.03591041 -0.04647552
 -0.00358606]",1,Bekjendtgjørelser,1827-07-14_248179,"Bekjendtgjørelser. Theatret i Viborg. Søndagen den 15de Juli opføres: Jldprøven, Fruentimmerlist overgaaer Tryllerie, Lystspil i 1 Act af Kopebue, oversat af H. H. Jansen. Derefter: Skabelsen, Arie af Haydn. Til Slutning: Bedsteforældrene. Det snorrige Frierie, Originallystspil i 2 Acter af Baltdasar Bang. P. L. Bigum.",Bekjendtgjørelser,45,320,[1024],vib,predicted,unknown,,y
610741,vib_095601,1827-07-14,"[ 0.02896183  0.00294201 -0.00990802 ... -0.02763572 -0.00995694
 -0.00453575]",1,Bekjendtgjørelser,1827-07-14_248184,"En honet Mands Søn, der har gode Skolekundskaber og er confirmeret, kan blive antaget i Lære hos en Kjøbmand. Hr. Boghandler Donsi Viborg giver nærmere Underretning. Det bemærkes: at det unge Menneske hos denne Mand. kan, foruden de praktiske Handelskundskaber, og saa i Tiden erholde de fornødne theoretiske.",Bekjendtgjørelser,48,309,[1024],vib,predicted,unknown,,y
610770,vib_095630,1827-07-16,"[-0.00970872  0.01692769 -0.01247196 ... -0.01615484 -0.0291646
 -0.00858907]",1,Bekjendtgjørelser,1827-07-16_248225,"Hr. Justitsraad Werlauffs historiske antiqvariske Beskrivelse af Monumentet over Kong Hans og Dronning Christine i St. Knuds Kirke i Odense, findes anmeldt i Literaturtidenden No. 26. Den challographiske og typographiske Elegants, hvormed Skriftet er udstyret, skyldes Hs. Excell. Geheimeconferentsraad J. v. Bülows høimodige Understøttelse.",Jndenlandske Tidender,44,341,[1024],vib,predicted,unknown,,y
610810,vib_095670,1827-07-18,"[ 0.03598455 -0.00110655 -0.01694383 ... -0.02463287 -0.01113269
 -0.00103859]",1,Bekjendtgjørelser,1827-07-18_248279,"En honet Mands Søn, der har gode Skolekundskaber og er confirmeret, kan blive antaget i Lære hos en Kjøbmand. Boghandler Dons i Viborg giver nærmere Underretning. Det bemærkes: at det unge Menneske hos denne Mand; kan, foruden de praktiske Handelskundskaber, ogsaa i Tiden erholde de fornødne theoretiske.",Bekjendtgjørelser,47,305,[1024],vib,predicted,unknown,,y
610826,vib_095686,1827-07-18,"[ 0.03274442  0.00299211 -0.02206174 ... -0.01853502 -0.04086048
  0.00399137]",1,Bekjendtgjørelser,1827-07-18_248300,"Hver Maaned udkommer et Hæfte af i det mindste 6 til 7 Ark, som af Subscribenterne betales med 3 Rbmk. paa Trykpapiir. 3 Hæfter udgjøre et Bind og for længere Tid er Subscriptionen ikke forpligtende. Enkelte Hæfter sælges ikke.",Bekjendtgjørelser,39,227,[1024],vib,predicted,unknown,,y
610874,vib_095734,1827-07-21,"[ 0.02572355  0.0125802  -0.02183671 ... -0.01494725 -0.03843561
 -0.01387443]",1,Bekjendtgjørelser,1827-07-21_248377,"Nylig afskaarne Malurt, kan faaes i hele og halve Lispund som og grønne Erter, Snittaal og Blomsterplanter af Nelliker, Gyldenlakker, Asters og Malva i Sneseviis, paa Bogtrykkeriet.",Bekjendtgjørelser,27,181,[1024],vib,predicted,unknown,,y
611202,vib_096062,1827-08-13,"[ 0.01399508  0.01762399 -0.02684045 ... -0.01911899 -0.02843516
 -0.00160716]",1,Bekjendtgjørelser,1827-08-13_248850,"Hr. Aug. Baggesen beder nu i de kjøbenhavnske Blade Subscribentsamlerne paa hans salig Faders ""danske Værker"" om at indsende de manglende Planer, da Subscriptionen sluttes med Udgangen af denne Maaned. Tillige bemærker han at denne Udgave vil blot komme til at udgjøre 12 Bind a 30 Ark, og hvert Bind, paa godt Trykpapiir, koste Sabscribenterne 2 Rbd. r. S.",Jndenlandske Tidender,59,357,[1024],vib,predicted,unknown,,y
611241,vib_096101,1827-08-15,"[ 0.00266055 -0.00020418 -0.01012054 ... -0.02392443 -0.05785549
 -0.00612372]",1,Bekjendtgjørelser,1827-08-15_248905,"Hr. Johannes Wildt indbyder til Subscription paa et Hæfteskrift af Poriginale romantiske Sagn og Fortællinger"", som skulle udkomme til ubestemte Tider; men dog i det ringeste 8 a 10 Gange om Aaret. Hvert Hæfte koster 4 Mk. paa Trykpapiir. Forste Hæfte, der begynder med Fortællingen ""Gustav, og Theodore, eller Grev Rosen og hans Families Hændelser før, under og efter Pesten i Kbhvn. 17117, udkommer i Begyndelsen af denne Maaned.",Jndenlandske Tidender,69,431,[1024],vib,predicted,unknown,,y
611254,vib_096114,1827-08-15,"[ 0.01981538  0.0195478  -0.04751873 ... -0.03042681 -0.02580884
 -0.02600941]",1,Bekjendtgjørelser,1827-08-15_248922,"Nordlyset. Et Maanedsskrivt af S. S. Blicher og J. M. Elmenhoff, August=Hæftet 1827.",Bekjendtgjørelser,13,84,[1024],vib,predicted,unknown,,y
611292,vib_096152,1827-08-20,"[ 0.00510595 -0.00138965 -0.02736966 ... -0.00334846 -0.02727963
  0.00845564]",1,Bekjendtgjørelser,1827-08-20_248974,"Et nyt Hæfteskrivt under Navn af: ""Maanedsblomster, er i Kbhvn, bebudet af Hr. C.",Jndenlandske Tidender,14,81,[1024],vib,predicted,unknown,,y
