,article_id,date,text
464639,thi_021419,1832-10-03,"Ao. 1832. No. 83. Kongelig allernaadigst privilegerede. Alvaviv og lissementstidende, eller Den nordcimbriske Tilskuer. Forsendes med Brevposten overalt i Danmark og Hertugdømmene. Onsdagen den 3de October. Redigeres, trykkes og udgives i Thisted af J. S. Lund."
137862,aal_052775,1826-04-17,"Det har behaget den Alvise at bortkalde til et bedre Liv min inderligelskte Kone, Ellen Sørensdatter, efter et Aars Svaghed og 3 Dages Sygeleie, ved en stille og rolig Død, Nat Kl. 4 1/2, i hendes Alders 50 Aar, fra mig og 5 uopdragne, Børn, som med mig begræder Tabet af en retskaffen Huustroeog god Moder. Aalborg den 17de April 1826. Jacob Schmidt. Hollandsk Genever kan faaes for 1 Rbd. pr. Flaske af 2 Potters Størrelse hos N. W. Assens, - ved Færgebroen. Oplag af Sengehalm fra Brixgaarden er i denne Tid paa Bredegade hos Hr. Bødkermester Kirketerp. Hvor Fogtmanns Reskripter fra 1660 til 1800, begge indel. med tilhørende Register, for meget billig Priis er at faae tilkjøbs, anviser Addresse-Contoiret. Astragelfrøe kan erholdes tilkjøbs hos Kjøbmand Stilling, i Viborg."
67416,lol_067780,1832-08-17,"N. Sølv. Sedler. Jndskudde i Maanederne til Rbd. s. Rbd. 11 August 1831. . . . . . . . 892 11 Septbr. – . . . . . . . . . 11 October – . . . . . . . . . 1615 11 Novbr. – . . . . . . . . . 2450 11 Decbr. – . . . . . . . . . 2641 11 Januar 1832. . . . . . . . 3580 11 Februar – . . . . . . . . . 4567 11 Marts – . . . . . . . . . 1452 11 April – . . . . . . . . . 1135 11 Mai – . . . . . . . . . 1647 11 Juni – . . . . . . . . . 313 2387. – . . . . . . . . 909 11 Juli 303 Renter af de i Statsgjældskassen. indbetalte Capitaler. 123, 48 for 11 Decbr. Termin 1831. 377 1832. for 11 Juni 393 48 953, 64 Capitaler, som ere tilbagebetalte. fra Statsgjældskassen. . . . . . Beholdning fra 11 Juli 1834 i Contanter. . . . . . . . . . . . . 386 14 458,72 og i Beviser for de i Statsgjældskassen indbetalte Summer. . . . 15300 29900 Summa Jndtægt: 20458, 62, 57464 88 Ved Regnskabets Afslutning var Kassens Overskud 442 Rbd. 55 s. r. S. og 329 Rbd. 60 s. Sedler, hvoraf er afgivet til Laanekassen den 14de December 1830 300 Rbd. Sedler, og den 16de Juli 1832 400 Rbd. Sølv. For Laanekassen, som traadte i Virksomhed den 14de Decbr. 1830 med en Capital stor 300 Rbd. Sedler, er ogsaa aflagt og indsendt Regnskab for Aaret til 11te Juli 1832, hvilket Regnskab har Jndtægt. De fra Sparekassen udbetalte. . . 300 Rbd. - s. Jndkomne Renter: i Regnskabsaaret til 11 Juli 1831 1 – 92 1/2 - 11 Juli 1832 5 – 94 1/2 - Summa Jndtægt: 307 Rbd. 91 s. Udgivt: 40 udlaante Summer, i Alt 516 Rbd., hvoraf de 28 Udlaan ere tilbagebetalte og de 12 endnu udestaae med. . . . . . . . . . . . . . . . . . 180 Rbd. - s. Beholdning . . . . . . . . . . . . . . . . . . . 127 – 91 – Summa Udgivt og Beholdning: 307 Rbd. 91 s. Laanefonden er den 16de Juli d. A. forøget med 400 Rbd. Sølv af Sparekassens Overskud, og udlaaner nu, paa 1 til 6 Maaneder, Summer fra 2 til 50 Rbd., mod Caution eller haandfaaet Pant, og, naar Beholdningen overstiger 300 Rbd., ogsaa Summer fra 50 indtil 100 Rbd., mod Sikkerhed i Statspapirer."
239289,aal_154379,1842-09-24,"En Jomfru, der kan paatage sig at fore en Huusholdning, saavel paa Landet som i en Kjøbstad, ønsker sig en Condition til 1ste November. De herpaa Reflecterende ville behagelig aflægge en Billet paa Aalborg Adressecomptoir med Udskrift 4. Med kongelig allernaadigst Tilladelse agter Undertegnede Søndagen den 25de September, i Forening med den berømte Lutteur og første Hercules i Europa, Hr. Jean Depuis, at give en overordentlig stor gymnastisk og athletisk Kraft Kunstforestilling i 3 Afdelinger, med mange nye Forandringer, hvorved især hans 18-aarige Gemalinde Madam Depuis, som den første qvindelige Athletinde for nærværende Tid, vil udmærke sig ved sin overordentlige Styrke og Smidighed, ligesom den tolvaarige Gustav Kuhn, der i forskjellige Stillinger vil fremstille det levende Skelet, hvilket endnu ikke er seet af nogen Anden, og hvorfor han har erholdt en Sølvmedaille fra Academiet i Berlin. Det Nærmere erfares af Placaten. Jean d'Abis. Tidsskrift for Landekonomie, udgivet af Hald, Secretair i det kgl. Landhuusholdningsselskab. Ny Række. 4de Binds 2det Hefte. 4 Mk. Dette Hefte indeholder: Landekonomiske Meddelelser af Forp. Hofmann (Bang) paa Hofmannsgave. Om Enges, især de mooragtiges, Forbedring; meddeelt af Justitsraad Fjelstrup. Hornqvægets Opdræt, Røgt og Pleie, af Samme. Torvepressemaskine m. m. - Subscription paa Fortsættelsen af dette Tidsskrift modtages, og de tidligere udkomne Hefter kunne erholdes i Bernb. Rees Boghandling. Ministerialbøger, af Størrelse efter Ønske, faaes i Bernh. Ree's Boghandling."
160769,aal_075702,1830-02-11,"Herved bekjendtgjøres: At Søe-JndrolleringsSessionen for Aalborg Kjøbstæd holdes den 16de og 17de Februar næstkommende, om Formiddagen Klokken 9, paa Raadhuset. Til Møde for bemeldte Session indkaldes alle Jndrollerede af Hovedrollen fra 16 til 50 Aars Alder, og de som udeblive, uden at bevise lovligt Forfald, maa vente at vorde anseete derfor efter Jndrollerings=Forordningens 32te 8 og Placat af 22de Januar 1816, som bestemme en Mulct af 1 til 5 Rbdlr. Sølv til Amtets Fattigkasse. Huusbonder som faae Jndrollerede i deres Tjeneste have at rette sig efter fornævnte Forordnings 37te C. Aarhuus, den 28de Januar 1830. Krieger. Bundtmagerarbeid hos Dhrr. Philipsen & Lipmann i Aalborg. Dette mit Oplag er atter blevet forsynet med Vinter=Kasketter, Damestøvler, Pelleriner, Boath Hals Pelleriner til 4 Mk. 8 s. Stykker, Mands Kraver til Frakker og Cheniller af flere Sorter Skind, brede og smalle Kaabe og Peltse Besætninger, med flere Sorter Bundtmagerarbeid, som Alt sælges til meget billige Priser. L. Michelsen Bundtmager i Aarhuus. Et Huus paa Østergravensgade, tilligemed flere smaae Beboelser, kan faaes tilleie af: Jens A. Nørgaard. Gaarden No. 140 ved Vesteraae i Aalborg, indrettet til 2de Familier, er til næstkommende Paaske Fløttetid at erholde tilleie, hvorom behagelig accorderes med Jens A. Nørgaard. En Jomfru som til Fuldkommenhed forstaaer at bestyre en Huusholdning samt et Meierie, ønsker sig Condition til Maidag. Stiftsbogtrykkeriet an¬"
239150,aal_154239,1842-09-19,"Aaroer Stiftstidende. og Adresse-Avis. Aar 1842. No 187. Mandagen den 19de September. Denne Avis, som udgives af Jens Chr. Borch & Julie Røe og redigeres af Bernhard Ree, udgaaer 5 Gange ugentlig og kan bestilles paa alle kongelige Postcontoirer i Danmark og Hertugdømmerne samt paa Stiftsbogtrykkeriet i Aalborg, hvor Prisen er 7 Mk. 8 s. qvartaliter."
215358,aal_130404,1838-12-24,"Fredagen den 28de d. M., om Formiddagen Kl. 10, bliver, efter Vedkommendes Begjæring, afholdt offentlig Auction paa Raadstuen her i Byen over adskilligt Løsøre, saasom Stole, Borde, Bænke, Speile, Kister, Skabe, Sengesteder, et Schatol, 2 Stueuhre, en Deel Kjøkkentøi, en stor Markedsboutique m. m.; hvilket herved til Liebhaberes Efterretning bekjendtgjøres. Aalborg, den 17de December 1838. Mørch. 1 - Hellsdagen udkommer ingen Wis. Dermod udkommer Anpaa Torsdag."
481462,thi_038280,1839-02-28,"No. 26. THISTII No. 1839. Kongelig allernaadigst privilegerede. Avertissementstidende, Amtsaviv og eller: Den nordcimbriske Tilskuer. Forsendes med Brevposten overalt i Danmark og Hertugdømmene. Torsdagen den 28de Februar. Redigeres, trykkes og udgives i Thisted af J. S. Lund."
206740,aal_121766,1837-08-05,"udgivet af J. Chr. Borch & R. Ph. Niels Enke. - Redigeret af Capitain v. Bøderberg, Rd. af D."
186934,aal_101925,1834-03-08,"En Kjøber 11 100 Tdr. fortrinlig god Rug, imod contant Betaling, kan strax anvises fra Stiftsbogtrykkeriet. Trælast til Forhandling. er oplagt ved Anders Hestrups Gaard i Kjul, til meget nedsatte billige Priser, paa 130 Tylter fra 14 til 24 Fods Træer, 48 Tylter 12 Fods Maalsbord, 20 Tylter Undermaalsbord, 30 Tylter Lægter og nogle Tylter ege Stolper. Hiørring, den 5te Marts 1834. Lars Schibsbye. En Seminarist kan strax erholde Plads som Hjelpelærer ved Skolen i Nibe efter indbyrdes Underviisning. Sandsynligen vil ved Timeinformation en Forøgelse kunne finde Sted i Lønnen, hvorom accorderes med Degnen sammesteds, Justesen. Udsalg. Formedelst anden Bestemmelse udsælger jeg til allerbilligste Priser min Varebeholdning, bestaaende af fiin og middeel Klæde, Merinos, Lærreder, Tørklæder, Kalmukker og mange andre Manufactur- og Galanteri=Varer. Aalborg, den 1ste Marts 1834. Jacob Philipson. 400 Rbd. eller mindre, i Kongelige Obligationer, sønskes tilkjøbs. Den Søgende anvises fra Stiftsbogtrykkeriet. i Kokkedahls Teglværks Priser, ere for Aaret 1831 nedsatte saaledes. Heelbrændte Muursteen til 8 Rbd. 2 Mk. pr. TuHalvbrændte Dito til 5 - . - J sinde. Steenkalk til . . . . . 1 - . 1 pr. Meelkalk til . . . . . . - 3 - J Tönde. Dette, saavelsom at der, alt nu, ved Værkethaves Oplag af Muursteen og Meelkalk, samt at Steenkalk kan faaes saa tidlig som Foraaret indtræffer, bekjendtgjöres herved. Kokkedahl, den 21de Februar 1831. v. Stöcken. Havefrø. faaes til de allerbilligste Priser, ja mange Sorter billigere end hos nogen Anden, hos Svend Christensen paa Reberbanen. NB. Da de fleste Sorter ere hjemavlede, saa indestaaes, ei alene for at frøet er frisk og godt, men endog at det er avlet af ægte og gode Sorter. Nogle gode Bøndergaarde af forskjellig Størrelse, kan faaes tilkjøbs paa Kjolskegaard i Vensyssel af Hastrup."
441301,ode_200567,1848-08-08,"Onsdagen den 23 August førstk., Formiddag Kl. 10, bliver her paa Contoiret afholdt en Skiftesamling i Tobaksfabrikør og Farver Hans Christian Rasmussens Stervboe, som da forventes at kunne opgjøres og sluttes. Hvilket herved bekjendtgjøres. Svendborg Byfogedcontoir den 7 Aug. 1848. Ne 2. Bentzen. 1848. Malling. Chr. v. Jessen. Fjerde Klasse. Til Dokumenter efter Stempletpapiirs Forordn. 80 55 Litr. b. 10 Rigsbankskilling Sølv. Hans Koefoed Baadsgaard, Justitsraad, Byfoged og Skriver i Bogense samt Herredsfoged og Skriver i Schouboe Herred. Gjør vitterligt: at efter Begjæring af Gaardmand Mads Jensen i Radbye, og i Medhold af den ham under 28 April d. A. meddeelte Bevilling, indstævnes herved med Aar og Dags Varsel, 3 Gange efter hinanden indrykket i den Berlingske og Fyens Stiftsavis, samt den altonaiske Mercur, den eller de som maatte være i Besiddelse af en af Morten Rasmussen, til Kjøbmand B. Neess i Odense for 50 Rbd. den 18 Juni 1832 udstædt og den 31 Juli s. A. ved Lunde, Scham og Schoubye Herreders Ting læst Obligation, med Prioritet i hans da havende Eiendom Brohuus, som ogsaa kaldes Høierstedet, beliggende paa Wæde Mark i Weslinge Sogn, Schoubye Herred, af Hartkorn 7 Skpr. 2 Alb., med alt Tilliggende, Jnventarium og Besætning, næstefter 750 Rbd., - at møde i Schoubye Herredsret, som holdes om Tirsdagen paa Bogense Raadstue, den sidste ordinaire Retsdag i October Maaned 1849, til rette Tingtid, for der og da, naar denne Sag efter sin Orben foretages, at fremkomme med bemeldte Panteobligation og dertil bevise lovlig Adkomst, da Citanten ellers vil paastaae og forvente den ved Dom mortificeret. Laugdag og Forelæggelse er afskaffet ved Forordningen af 3 Juni 1796. Til Bekræftelse under min Haand og Embedssegl. Bogense Bye- og Herredsfogedcontoir den 1 August 1818. Fyens Stiftsavis, redigeres af N. Seedorff, Trykt med Hurtigpresse. Baadsgaard. (L. S.) udgives i Odense 5 a 6 Gange ugentlig"
316472,ode_075451,1825-08-11,"Sørgeligst bekjendtgjøres fraværende Slægt og Venner af min kjere Mand, forhenværende Amtsforvalter Peter Nissen Halch, rolig hensov til et bedre Liv Natten til den 2de i en Alder af 85 Aar. Bevidnelse om dette smertefulde Tafrabedes af hans dybtsørgende Enke. Sophienberg pr. Nyborg den 3 August 1825. Birgitte Halch, fød Viimb. Paa Adressekontoiret modtages Subskription paa følgende Værker: 1) Almindelig Udsigt over Nordens især Danmarks Krigsvæsen i Middelalderen, indtiKrudtets Anvendelse i de nordiske Krige, at Jahn, Kapitain i det lauenborgske Jægerkorps. Dette Værk, som skal tjene til Jndledning i den danske Krigshistorie, hvis Udarbeidelse er bleven Forfatteren paalagt, vil udgjøre omtrent 25 - 30 Ark stor Octav, foruden en Samling af Tegninger over de fornemste Vaaben, Beleiringsmaskiner og andre Krigsoldsager, der blive stukne i Kobber. Prisen for Subskribenterne vil blive 8 s. Sølv for Arket og 28 s. Sølv for hver Plade. ) Praktisk Anviisning i Landsekonomien, at Gjersing. Uagtet Fædrelandets Litteratur i Landboefage har fortræffelige Skrivter, deels originale, deels Oversættelser savnes dog, efter kyndige Landsekonomers Dom, en praktisk Anviisning til at udføre de mangfoldige, forskjellige Foretagender, som foretage i Landboefaget, og som hine, for endeel af erfarne Praktikere skrevne, Værkeanbefale, forklare og paa Theorie begrunde. Værket vil udgjøre 3 Dele, hver paa omtrent 30 Ark i 8vo, og Priser, for Subskribenterne blive 7 a 8 sk. pr. Ark. Første Deel vil udkomme i Løbet af dette, 2den Deel i Begyndelsen og 3die Deel i Slutningen af næste Aar."
342762,ode_101808,1831-12-27,"AVERTISSEMENTS. Nye Bestillinger. fra tilstundende Nytaar 1832 paa Fyens Stifts. Kongelig allene privilegerede. Adresse-Avis og Avertissementstidende. samt det uden videre betaling medfølgende Tillægsblad; Bidrag til Tidshistorien. modtages: for Kjøbenhavn paa det Kongelige Danske Brevpost-Contoir, for de Danske Provindser og Hertugdømmerne paa samtlige Kongelige Post-Contoirer, og for Odense med Omegn hos Udgiveren. Fyens Stifts Adressecontoir i Odense den 1 Decbr. 1831. S. Mempel."
295825,ode_054781,1820-12-12,"Nylig har forladt Pressen. Kjærmindeblomster og Rosenblade, lyriske Smaadigte af M. Winther Fages her i Byen paa Adressekontoiret og hos Forfatteren, indheftet 3 Mk., Skrivpapiir 4 Mk., samt paa Bogladerne i Kjøbenhavn og Provindserne. Paa Grevskabet Langelands Forstrand, Østsiden af Landet, er i de senere Dage inddreven og bierget nogle Foustager Talg, som synes beskadiget, og Foustagerne tildeels ituslagne, samt en Bords Ege-Jolle, 2 Alen 1 Qvarteer bred, med 4 Alens Kiøl. Eierne til ovenmeldte Talg og Jolle blive herved 3de Gange efter hinanden indvarslede i Stiftets Aviser, Kjøbenhavns Statstidende og Altonaer Merkur, her at melde sig inden lovbestemte Tidsforløb, da Beløbet for den bjergede Talg, hvilken ved offentlig Auction bortsælges, vil vorde udbetalt og Jollen udleveret, efter Fradrag og Erstatning af alle foraarsagende Udgivter og Omkostninger, til hvo som vedbørlig godtgjør at være rette Eier. - Tranekjær Slot den 28 Novbr. 1820. Gr. af Ahlefeldt Laurvig."
469193,thi_025983,1834-07-12,"No. 78. No. 1834. TIIISTED. Kongelig allernaadigst privilegerede Amtsavis og Avertissementstidende, Den nordcimbriske Tilskuer. Forsendes med Brevposten overalt i Danmark og Hertugdømmene. Løverdagen den 12 Juli. Redigeres, trykkes og udgives i Thisted af J. S. Lund."
492396,thi_049235,1842-07-08,"J 18. Ao 1842. Thisted, Kongelig allernaadigst privilegerede og Avertissementstidende, Amtsavis, eller Den nordcimbriske Tilskuer. Forsendes med Brevposten overalt i Danmark og Hertugdømmerne. Fredagen den 8de Juli. Redigeres, trykkes og udgives i Thisted af Joh. S. Lund."
429201,ode_188460,1847-03-24,"Odense den 24 Marts 1847. Jndbydelse til Subskription. Folkelæsning for 1843. Redigeret af Fred. Frølund. Den særdeles stærke Afsætning, som alle de paa vort Forlag udgivne og med Træsnit udstyrede Folkeskrifter, især vor Almanak eller Huuskalender, have fundet, i Forbindelse med Erkjendelse af, at Danmark langtfra har nogen Overflødighed paa sand folkelig Læsning, har bevæget os til at paabegynde Udgivelsen af ovennævnte Maanedsskrift, der kan betragtes som Fortsættelse eller Tillæg til Huuskalenderen. Udstyrelsen er som i vor Huuskalender, kun er Trykken noget større og Papiret bedre. Vi have tilsikkret os Bistand til Udgivelsen fra forskjellige bekjendte danske Skribenter og Kunstnere. Subskriptionsbetingelser."
388966,ode_148200,1841-03-15,"At jeg fortsætter Professionen ved en duelig Mestersvend, tillader jeg mig at anmelde. Karen Krag, Odense den 14 Marts 1841. fød Hansen. Paa S. Hempels Boglade faaes: Exegetisk Haandbog til det gamle Testamente, udgiven og oversat af C. Møller, Cand. theol. 1ste Hefte, Subskriptionspriis 3 Mk. Exegetisk Bibliothek. 9de Hefte (Matthies, Kommentar til Pastoralbrevene, 2det Hefte). Subskriptionspriis 3 Mk. Praktisk Veiledning i Maaltagning og Tilskjæring ved Skræderhaandværket, af Skrædermester Høegh. 9 Mk. Progressive Øvelser til Oversættelser paa Engelsk, af Ancker. 2 Mk. indb. Poetisk Læsebog, til Brug for Skoler, samlet og udgivet afNikolai Krossing. Første Deel, tredie Udgave. 4 Mk. 12 s., Om den bøotiske Criticus i Fædrelandet. Et Par polemiske Blade af Henrik Hertz. 21 s. Alle Sorter Skolebøger, saavel i Styk, som Dusinviis, Skudsmaalsbøger for Mandfolk og Fruentimmer, Skibsjournaler samt alle Sorter Protokoller sælges til muligst billige Priser hos Boghandler Lauge i Svendborg."
98044,aal_012953,1820-02-17,"Følgende Bøger faaes hos Undertegnede: Meyers romerske Oldsager, i V. B., 3 Rbd. 5 Mk. Den Gutmannske Families Reiser, i V. B., 4 Rbd. BerquinsFranske Læsebog, i V. B., 1 Rbd. 5 Mk. Fridings Engelske Læsebog, i V. B., 1 Rbd. 5 Mk. Sanders Pædagogik, 12 Deel, i V. B., 4 Rbd. 4 Mk. Smiths Medicinske Haandbog for Landmanden, heft. 1 Rbd. Lunds Valg af de bekiendteste virksomme Lægemidler, heft. 2 Mk. Prahls Agerdyrknings-Catechismus, heit. 3 Mk. Speccii Praxis Declinationum, heft. 5 Rbmk. Fornøielige Selskabs=Timer i Ensomhed, heft. 9 Rbmk. Stochholms Veiledning til en fordeelagtig Høravl, heft. 2 Mk. Versels Veiledning til at lære det Danske Sprog, indb. 3 Mk. Kiærlighedderklæringen ved Tærninger med Giensvar; et Spil til munter Tidsfordriv for dannede Cirkler, 136 Blade med Anviisning til Spillet i Foutteral, 5 Rbmk. Skrive- og Reise=Calender for 1820, 40 s. Rottbøll Sadolin, Boghandler og Bogbinder."
