,text,article_id,clean_category
3175,"J 42. Nationalbanken skal være og forblive det eneste i Danmark berettigede Jnstitut til repræsentative Betalingsmidlers Udgivelse; og gientage des, aarsag Vi, for Os og Vore Efterfølgere i Regieringen, til Betryggelse for Nationalbanken og Jhændehaverne af dens Sedler, det Rigsbanken ved Fundation af 5te Januar 1813 givne kongelige Tilsagn. at der ikke, saalænge denne Octroy er gieldende, skal fra Statens Side blive udgivet, eller tilstædes at udgives noget repræsentativt Betalingsmiddel, men at derimod Nationalbankens Sedler skulle være det eneste, der, som saadant, skal kunne være gieldende: imellem Mand og Mand, og modtages ved Vore og andre offentlige Kasser. - Derimod skal Nationalbankens Bestyrelse, under Æres og Embeds Fortabelse, være ansvarlig for, at der ikke udenfor de foreskrevne Regler udgives Banksedler eller andre Repræsentativer; ligesom det og skal være dens hellige Pligt, at vaage for, at de udgivne Sedlers Credit ved de befalede Midler opretholdes. 543. Da Bankens Fond, som en Capital, der ene og allene er bestemt til Sikkerhed for dens udstædte Sedler og Forskrivninger, samt øvrige dens Bestemmelser, ikke til andet Brug maae kunne anvendes, saa skal den derfor ikke heller nogensinde med nogen Slags Afgift i Fredstid eller Feidetid vorde betynget eller formindsket. 144. J de Midler, Penge eller Effecter, som i Banken indsættes, maa i intet Tilfælde Arrest giøres, hvorimod, hvis nogen, som har Penge, Midler eller Effecter i Banken staaende, vorder uvederheftig, eller forfalder under saadant Ansvar eller Forfølgning, at hans Midler efter Lovene maae hæftes, eller Nam og Execution der skee, da have Bankens Directeurer, efter Vedkommendes paa lovlig Maade reqvirerede og effectuerede Forbud, den Anstalt at føie, at hans Tilgodehavende i Banken bliver af ham indtil videre urørt, saaledes, at det kan komme hans Creditorer eller Sagsøgere, efter lovlig Omgang, tilgode. 545. Saafremt Midler og Penge udenrigs fra indkomme, og i Banken indsættes, skulle de saavel i Krigs, som i Fredstider være aldeles fritagne fra hvilketsomhelst Slags Seqvester eller Confiscation. samt hvis de igien, efter kort eller lang Tid, ønskes udførte af Riget, frit uden nogen Slags Ophold, Hindring, Afdrag eller Afgift, af hvad Navn nævnes kan, kunne uddrages. 546. Alt hvad Bankens Debitorer til den have overgivet, som haandfaaet Pant, og er taget under dens Lukkelse, skal, fra det Øieblik af, ikke kunne den fravendes, enten for Mangel af Hiemmel, eller formedelst nogen Confiscations Paastand, eller anden Fordring fra Os eller andre, men det skal være og blive den til ufeilbar Sikkerhed for sin Fordring. Dog haver Banken at iagttage, at de Varer, hvorpaa Oplag er tilstaaet, eller tilstaaes, ikke paa anden Maade af nogen kan eller maae pantsættes, end at de creditterede Told- og Consumtions- og andre dermed forbundne Afgifter, hæfte paa disse Varer, og af dem, uden al Forevending, forlods udredes. 547. Endskiøndt de Varer, hvilke i Eierens egne eller andres Pakhuse, som stillet Pant, tages under Bankens Laas, ei mindre end de, som maatte indleveres i Bankens egen Forvaring, i alle andre Tilfælde bør betragtes, som haandfaaet Pant efter Loven, skal dog Lovens 571 ikke, hvis de ved ulykkelig Hændelse maatte forkomme, være hinderlig i Bankens Ret imod Debitor efter hans udgivne Forskrivning. 548. Vexelobligationer, som Banken disconterer, eller af dens Debitorer antager, maae, ligesom Vexler, endosseres af adskillige Personer, uden at Forordningen af 26de November 1731, eller andre Anordninger, der skulle være hinderlige, og maae Banken, naar saadant skeer, have samme Krav og Tiltale til Endossenten eller Endossenterne, som til Obligationernes Udstædere, saa at den, uden at tabe sin Ret til nogen, kan holde sig enten til hver især alene, eller til alle tillige, først eller sidst, som den finder for godt. 549. Jngen Moratorier som saadanne nogensinde gives) ei heller Protectorier eller deslige Befrielser, af hvad Navn nævnes kan, skulle i noget Tilfælde, med mindre Banken dertil har givet udtrykkelig Samtykke, gielde mod dens Fordringer, eller hindre deres Jnddrivelse, hos hvem det end være maatte. 550. Det skal være Banken tilladt til dens Sedler, Bøger, Asignationer samt alle Slags Forretninger og Forskrivninger, som fra den og i dens Navn afhandles og udfærdiges, at bruge ustempler Papiir. Ligeledes maae de Beviisligheder, som Banken har modtaget, eller herefter maatte modtage for de samme givne Fordringer af 6 Procent i redeSølv af alle faste urørlige Eiendommes Værdie, udstædes, samt stedse kunne transporteres, uden stemplet Papiirs Brug. Fremdeles maae og de Forskrivninger, hvorved noget overleveres Banken, som haandfaaet Pant, udstædes paa ustemplet Papiir. Og endelig tillades det, at de Forskrivninger, hvorved for bevilgede directe Laan paa faste Eiendomme, saafremt saadanne nogensinde skulde finde Sted, gives Pant i disse, maae, i Betragtning af den bestemte korte Laanetid, udstædes paa stemplet Papiir af 2den Classe; dog skal Banken i det seneste inden et Aar efter Forskrivningens Udstædelse paa lovlig Maade søge sin Betaling, hvis en nye Forskrivning ikke derfor udstædes og modtages. De ved foranførte denne Octroys 18 ommeldte Obligationers Tingslysning, skal af vedkommende Retsbetiente iværksættes og de fornødne Attester derom meddeles uden Betaling. a 51. Naar Banken har gjort Udlaan mod haandfaaet Pant, og den udlaante Sum ikke til bestemt Tid betales tilbage eller Laanet ikke, hvis Directionen det tienligt eragter, fornyes eller forlænges, da skal Banken være berettiget til, uden foregaaende Dom eller Jndførsel, at lade ved dens egne Betjente, og paa hvad Sted den finder beleiligt, holde Auction over det, den saaledes til haandfaaet Pantforskrevet og overleveret er, og ikke til rette Tid er indfriet. Det skal være til Banken overladt, naar den saadan Auction vil foretage, kun at den derom 4 Uger tilforn i den Danske Statstidende og Adressecontoirets Efterretning advares, og at Auctionen, hvis Debitor endda ikke indfinder sig, bekiendtgiøres 8te Dage i Forveien, baade i de fornævnte Tidender og ved Placater, som der, hvor Auctionen holdes, opslaaes til Alles Efterretning. - Jmod saadan Omgang og Panternes Bortsælgelse skal ingen kunne have noget at indvende, og Vedkommende skulle være forpligtede til at tilbagelevere til Cassation de Beviser eller Recipisser, som for de modtagne Panter af Banken maatte være udgivne. J andet Fald skulle disse Beviser være magtesløse, hvorog hos hvem de siden maatte findes. Beløbe Panterne sig ved Auction høiere, end det Banken (de tilbagestaaende Renter, samt Auctions- og andre Omkostninger indbefattede) har tilgode, da betales det Overskydende Debitor tilbage. Men skulde det Bortsolgte derimod ikke tilstrække til skadesløs Betaling for Banken, da bliver det Manglende af Debitor at tilsvare, og nægter han mindelig Betaling derfor, kan han søges ved Lands Lov og Ret. 452. Pantsættes Obligationer eller andre Forskrivninger til Banken, og samme ikke til bestemt Tid indløses, eller Forlængelse af Laanet erholdes, da skal Banken være berettiget til, eiallene saaledes, som i foregaaende 5 er nævnet, at stille de pantsatte Forskrivninger til offentlig Auction, men og, uden foregaaende Dom over dens umiddelbare Debitor, allene, ifølge dennes Forskrivning til Banken, at søge sin Betaling paa lovlig Maade hos Udstæderen af den pantsatte Obligation; og ligesom det staaer Banken frit for, at tiltale sin Debitor først eller sidst, saa bør denne, omendskiøndt Banken først har søgt fyldestgiørelse i Pantet, dog i alle Tilfælde holde den skadesløs. a 53. Bankens Directeurer, som af dens Repræsentantere vælges, ville Vi allernaadigst forunde Rang med No. 3 i 4de Classe af Vores Rangforordning af 14de October 1746, ikke allene i den Tid, de som Directeurer forestaae disse deres Embeder, men ogsaa derefter, naar de ere vedblevne Directionen i den Tid, som for en Directeur er bestemt. Ogsaa til de under Directionen staaende vigtigste Betiente ville Vi i den Henseende tage Hensyn og tillægge dem passende Rang, naar de, efter deres Foresattes Vidnesbyrd, vise sig troe og nidkiære i deres Forretninger.",aal_03143,-1
3176,"Afgangne Lysestøber Jensens Stervboegaard ved Vesteraae her i Aalborg som bestaar af: a) Et Forhuus med Siden til Gaden 4 Fag, 2 Loft høite med et Karnap paa 2 Fag, alt af Muur og Bindingshoværk, indrettet til Boutik og Værelser. b) Et Sidehuus norden i Gaarden, med Enden til Gaden, 31 Fag, 2 Loft høit, af Muur og Bindingsværk, indrettet til Beboelse og Huusholdningsbrug, Kornlofter, Stald- og Vognremisser. c) Et Tverhuus vesten i Gaarden med Siden til Kattegsundsgaden, med Portindkiørsel, 17 Fag, 2 Loft høihoindrettet til Boutik, Pakboder og Kornlofter. d) Et Sidehuus sønden i Gaarden 10 Fag, 1 Loft høi, at Muur- og Bindingsværk, indrettet til Stald, m.v. e) Et Huus paa samme Side 3 Fag, 1 Loft høit, aforMuur- og Bindingsværk, indrettet til Apartement ogSkarnkiste, samt de i Værelserne værende 8te StkomJernkakkelovne, bliver ved offentlig Auction, 1ste Gang Torsdagen den 21de December, 2den Gang Løverdagen den 8de Januari, og 3die og sidste Gang Tirsdagen den 25dr. Januari 1820, hver Dags Formiddag Kl. 10 slet, i Sterboegaarden til Bortsælgelse opraabt. Efter at Gaardene, ved 3die Auction er solgt, fortsættes Auctionen over samtlilige Boets Løsøre, bestaaende af: Borde, Stole, Speile, Kister, Skabe, Skatoller, Senge og Sengeklæder, Kobber, Tin og Messing, Kiøkken- og Bryggerredskaber, samt 2der, kongelige Obligationer for Umyndiges Midler, tilhørende af hagangne Johanne Bolette Berlin. Hvilket herved til Lysthaveres behagelige Efterretning bekiendtgiøres. Aalborg den 1ste December 1819. Wølfferdt.",aal_11948,-1
3177,"I Kraft af en mig allernaadigst meddeelt Kongelig Bevilling, som uden Henstand bliver læst for vedkommende Retter, indkaldes herved sub poena præclusi & perpetui silentii med Aarog Dags Varsel, alle dem, som formene sig at have noget at fordre hos mig, med deres Paastand at fremkomme, og saadant deres havende Krav, inden foreskrevne Tids Forløb, for mig at anmelde og beviisliggiøre. Kiølbyegaard i Thisted Amt den 3die Januari 1821. Nicolai Skønau.",aal_18249,-1
3178,Paa adskillige af Øerne i Archipelagus opføre Grækerne nu Citadeller og Batterier.,aal_22256,-1
3179,"Den Plads i Vincennes-Skoven, hvor Mordet nylig blev begaaet paa de to uskyldige Børn, besøges daglig af en Mængde Mennesker fra Paris og Omegnen, og Træet, hvorunder deres Been hvile, er ganske behængt med Krandse, Kors og Vers. Jøvrigt vedbliver Papavoine at nægte, endskjøndt den Kjøbmand, som havde solgt ham Kniven, der ei fandtes, har fremviist et Dosin af samme Slags, som alle passe i de Børnene bibragte Saar.",aal_43173,-1
3180,Sidst i denne Maaned agter P. Th. Borg at afseile herfra til Altona og medtager Fragtgods og Passagerer. Messing= og Metal-Arbeide.,aal_26032,-1
3181,"Tirsdagen den 11te Maj næstkommende om Formiddagen Kl. 9 slet, bliver holdt offentlig Auction over endeel Løsøre, bestaaende af Chatouiller, Dragkister, Klædekister, mindre dito Skabe, Borde, Stole, Sengeklæder, Gangklæder m.m. i Skolegadens Fattighuus, som herved til Liebhavernes Efterretning bekjendtgjøres. Aalborg den 8de Mai 1824. Brønnum.",aal_39603,-1
3182,"J disse Dage er der i Amsterdam bleven oprettet et Damppaketbaads-Selskab, som har til Hensigt at anlægge en regelmæssig Fart med Dampbaade, og for det første mellem London, Amsterdam og Hamborg. Een Dampbaad vil komme til at gaae fra Amsterdam til Hamborg, og en anden fra Amsterdam til London og igjen tilbage, saa at Man i den korte Tid af 96 Timer vil kunde reise fra London til Hamborg og saaledes omvendt.",aal_46393,-1
3183,"En af mine Læsere har tabt paa Gaden: Bogen No. 1283. Edmund, en Riddertildragelse, som bedes afleveret af Finderen imod en billig Douceur til Thomas Kiergaard.",aal_38515,-1
3184,"Undertegnede, der bestandig har Oplag af den for sin Godhed og Billighed, tillige saa yndede fine Vanillie-Chocolade, af Dhr. Rees Fabrik i Aarhuus, og udsælger den for Fabrikens Priis, som for Tiden er 5 Mk. pr. Pd. af fire Kager; forde som kiøber 10 Pd. ad Gangen, og derover, er Prisen igien lavere. Aalborg den 2 Febr. 1320. J. H. Levn. paa Algaden No. 3.",aal_12728,-1
3185,"Syvsoverdagen bragte os ingen Væde. Vinden var i de sidste Dage sprungen, fra eet Hiørne til et Andet og en følelig Kulde havde igien indfundet sig. Jgaar fik vi en belsignet Regn. Give Gud, den maatte bortskylle Smør, Pekulationerne, der alt begyndte at spøge i mangt et HovedHerr Kammermusikus Lemming gav den 27de Junii Viborgenserne en Concert, der formodentlig var hans aller sidste musikalske Farvel til hans Fædreland. Bekientgiørelser.",aal_21336,-1
3186,"De Værelser og øvrige Leiligheder, som S. T. Hr. Kjøbmand Duysen hos mig for Tiden beboer, kan til næstkommende Michaeli Flyttetid faaes til Leie, hvorom det Nærmere behagelig aftales og accorderes med Jens A. Nørgaard. Aalborg den 25de Marts 1825.",aal_45605,-1
3187,"Torsdagen den 3die Juli førstkommende om Formiddagen, Kl. 9 og følgende Dage bliver i Ribe ved Auction bortsolgt endeel Bøger i forskjellige Sprog og Videnskaber, forrige Sognepræst for Brørup og Lindknud, afg. Hr. Christensen tilhørende, hvorover trykte Fortegnelser ere at erholde paa AdresseContoiret i Aalborg.",aal_33760,-1
3188,"Den portugisiske Regjerings indstændige Begjæring om at erholde engelske Tropper, Efterretningerne om Foranstaltninger til dette Løftes Opfyldelse, Visheden om at den brittiske Regjering kun efter nøie Overlæg indlod sig herpaa, og at under alle Omstændigheder ingen engelske Tropper, vilde blive skikkede til Lissabon; endelig den Omstændighed at uagtet denne indstændige Begjæring Roligheden ingenlunde var bleven forstyrret i Lissabon, gav Anledning til adskillige Rygter, hvormed det rimeligviis havde følgende Sammenhæng: med Efterretningerne fra Lissabon om de Bevægelser, Jnfanten Don Miguel stod i Spidsen for, erfarede Man tillige, at den franske Gesandt Hr. Hyde de Neuville havde i sit Hofs Navn tilbudt Kongen af Portugal et fransk Troppecorps. Derved var den engelske Regjering, som Portugals meere end hundredaarige nøie forenede Forbundne, ikke ligegyldig, og lod i saa Henseende gjøre Forespørgsel i Paris. Det franske Hof lod svare, at det ikke havde befuldmægtiget dets Gesandt til at love nogen bevæbnet Jndblanden i Portugals Anliggender. - Skjøndt Man saaledes troede muligen at kunne undgaae at afsende Tropper, have dog en ny Opfordring fra Kongen i Portugal, og senere Efterretninger derfra foranlediget gjentagne Kabinetsraad, ved hvilke alle Ministrene vare forsamlede, og en ministeriel Tidende forsikkrer, at der for det Første vil blive sendt et Antal Søesoldater til de i Tajo liggende Krigskibe, for i Forbindelse med Marinere paa disse, i Nødsfald at besætte Kastellet St. Juliao, der behersker Lissabon. Jøvrigt modsiges andre Blades Ansyn af Sagen, og forsikkrer at Ministrene blot have det mellem begge Stater bestaaende Forbund og Storbrittaniens Jnteresse, for Øine, uden paa nogensomhelst Maade at have raadspurgt fremmede Magter angaaende de Forholdsregler, de agte at tage eller underettet dem derom.",aal_41015,-1
3189,"Denne ulykkelige Udenlandsminister bliver endog landsforviist for at opretholde god Forstaaelse med Frankrig. Foruden det skjønne nye Linieskib Wassenaar, som skulde have bragt Hollandske Tropper til Ostindien, men, som forliste ved Egmont, haves nu ogsaa en Efterretning om at en delig ny Fregat, Schelde, som nylig var bygget i Antverpen og som ligeledes var bestemt til Java med Tropper, tagne ombord i Flissing, er forlist ved Terneuzen. Af dette sidste haaber man dog at kunne bjerge Noget, uagtet Skroget staaer mere end halv fuldt med Vand, men af Linieskibet staaer Jntet under nogen Omstændighed meere til at redde.",aal_58342,-1
3190,"Sang, i Anledning af Danmarks gode Konge: Frederik den Sjettes Reise i Jylland, i Juni Maaned 1824. Melodie: Vi Alle Dig elske, livsalige Fred. Vi Alle Dig elske, vor Konning saa hold! Bevare Dig Gud, i det Høie; Du est for Dit Rige det trofaste Skjold: Os Alle omgjærder Dit Øje. Du frygter vor Gud, Og følger hans Bud, Bevare Dig Himlenes, Jorderigs Gud! Erobrelyst aldrig har smittet Din Siel: Du ædleste Drot paa vor Klode; At fremme hver Daniers muligste VelVar stedse Din Attraa, Du Gode, Thi mindes Du glad, I Hytte og Stad, Hver Danier mindes sin Frederik glad. Krigsluen at fjerne fra Daniens Grund, Var stedse vor Frederiks Stræben; At plante i Danmark Freds salige Lund, Lød ikke alene fra Læben; Nei, Konge! Dit Ord, Er helligt i Nord: Freds Palmen skal trives"" er Frederiks OrdJens Peter Palmer.",aal_53496,-1
3191,"Under det danske Cancellie: Den 11te October er Exam. juris J. C. Jensen beskikket til Procurator ved alle Retterne i Danmark, Høiesteret undtagen. Den 13de, Dr. W. Stevns forundt Rang med Doctores Med. crerede ved Kiøbenhavns Universitet; Cand. juris F. W. F. Greve af Ablefeldt Laurvig beskikket til Undercancellist i Cancelliet.",aal_17213,-1
3192,"Ved gavnlig Virksomhed, vandt han Agtelse og Tillid : - ved Blidhed og Sagtmodighed fortjente og hod han Alles Kjerlighed og Venskab; og dybt gjemmes hans Minde i kjerlig Erindring af de Mange, hvis Hjerter han forste Gang saarede, da Agtelse og uforstilt Sorg: samlede dem om den hedenfarne Vens sidste Leie.",aal_13356,-1
3193,"Strax efter Slaget ved Salona marserede Stratarchen, Gura, ledsaget af Panurias Zervo Dimos til Eranis, for at angribe Tyrkerne, som ligge i Leir ved Foden af Bjerget Aracynthos ved Missolungi. Redschid-Paschals Armee, lider af Sygdomme og Hungersnød. Derimod have Grækerne i Missolungi efter den der udkomne Chronik af 16de Juni, erholdt 5 Skibe med Munition og Levnetsmidler. Jndbyggerne i Acarnanien og Actolien afskjære RedschidPaschas Hær al Tilførsel og nedsable alle Detaschements, som begive sig fra Leiren for at forragere. Den helleniske Regjering er rigeligen forsynet med Penge. De Tjenester, som General Roche viser Grækernes Sag, blive meget roste. Jussuf=Pascha har blottet Fæstningen Patras for Tropper og Provision og sendt begge Dele til Salona. Besætningen er ikke større end 300 Mand, og har kuns Levnetsmidler for 4 Uger; Fæstningen maa derfor vist med det første overgive sig. Colocotronis Armee voxer med hver Dag; alle vaabendygtige Mænd støde til ham; han nyder hos den almindelige Mand en stor Tiltro og synes nu for Alvor at ville rykke frem.",aal_47971,-1
3194,"Løverdagen den 19de December førstkommende om Formiddagen Kl. 10 slet, afholdes 3die Gang offentlig Auction i og over Skomager Peder Færehs Opbudsboes Huusmed tilliggende have, ved Roldbroen her i Byen. Hvilket herved i Overeenstemmelse med Placaterne af 22de April 1817 bekiendtgiøres 3de Gange efter hinanden i Aalborg Stifts Aviser og Statstidenden til behagelig Underretning for Lysthavere og iøvrigt til enhver Vedkommendes Efterretning. Conditionerne blive paa Auctionsstedet bekiendtgjorte. Aalborg den 21de Novbr. 1818. Wølfferdt, const.",aal_05266,-1
3195,"Prokurator Lange yttrer i Adresseavisen sit store Mihag over, at Herz er kommen ham i Forkiøbet med Udgivelse af det oversatte Sørgespil ""das Bild"", skiøndhan dog vidste, at Lange ogsaa havde En under ArbeidJmidlertid er han beskeden nok til, at troe, at hans Ovesættelse nok vil jage Herz's af Marken, skiøndt den kom mer post festum, og for ret at underminere sin RivalArbeid, bekiendtgiør han, at hans Oversættelse i al Gelop skal udkomme fierdingviis og, trykt paa fiint fiin Postpapiir, med Kobber og kobberstukken Titel, ikke koste mere, end den Herziske paa Trykpapir. Siig saa der er ingen Æmulation i vor literaire Stat! Skilderiet leverer adskillige Exempler paa udmærkede Siele, der have boet i skrøbelige Legemer. Følgende ere af vort Fædrelands Skribenthistorie: Holberg siger selv, at han fra sin Ungdom af har været svag; de Sygdomme, som han ved Afholdenhed, Arbeid og bestandig Bevægelkuede, saalænge han var ung, stræbte han, da han blev gammel, at bære ved sin blotte Sindstyrke. Han ført sig bestandig skranten, og beretter i sin Selvbiographie, at kun hans Tarvelighed forlænger hans Liv. Han plagedes af Obstruction og Mathed, og paa sine gamle Dage var han hectisk. - J. Ewald blev kun 37 Aar gammel, og var ikke alene i adskillige Aar forhen lænket til Sygeleiet, men ved sin Død saa kroget af Gigt, at han selv sagde, han nærmede sig Cirkiens Form, og maatte lægges halv siddende i en usædvanlig høi Ligkiste. Man har beskyldt ham for, at han ved sin Levemaade havde paadraget sig sin Svaghed; noget kan denne vel have bidraget dertil, men den alene kan neppe have været Hovedaarsag. Upaatvivleligen har han været af en svag Constitution. Hans Fader, Professor E. Ewald, døde vel ikke ung, men blev dog ikke ældre end 58 Aar. Betænker Man, at Sønnen fra sit 15de til 16de Aar var først Tambour i preussisk og siden Underofficier i østerrigsk Tieneste, under Syvaarskrigen, saa er det ikke usandsynligt, at han der, svag af Legemsbygning, har lagt Grund til en Skrøbelighed, som siden forøgedes ved et uregelmæssigt Liv og derhos overdreven Aandsanstrængelse. Jmidlertid blev J. H. Wes sel, selv med sin stærke norske Constitution, kun syv Aarældre end han.",aal_24109,-1
3196,"Et glædeligt Syn i England er Anlæggelsen af de saakaldte Mecanies Jnstitutions eller Underviisnings-Anstalter for Svende og Lærlinger. De have allerede udbredt, sig over hele England og Skotland. Den forhenværende Professor ved Universitetet i Glasgow, Dr. Birkbeck, er det, som har erhvervet sig den mindeværdige Fortjeneste, at have gjort sine Landsmænd opmærksomme paa de Fordele, som for Landets Jndustri og den arbeidende Classes Moralitet udspringe af saadanne Jnstituter, og allerede ere de indførte ei allene i alle Stæder, men ogsaa i industridrivende Landsbyer. De blive alle vedligeholdte ved egne Bidrag af Medlemmerne. I deres Spidse staaer almindeligviis et Udvalg af Lærde, Parlamentslemmer, og store Fabrikejere; til Committeen maa i det Mindste vælges 2/3 Mestere og udmærkede Svende, hvilke atter i Underafdelinger lede de Anliggender, der have Hensyn til tarskoler, Regnskaber, Apparater o. s. v. London har Anstaltens indre Væsen, for Exempel Læsekamre, Elemenfor Tiden det største Jnstitut af denne Art, dets Præsident er Dr. Birkbeck; det tæller allerede over 1500 Medlemmer; den 2den December blev Grundstenen lagt til Bygningen, og 10 Maaneder senere hørte Referenten i et pragtfuldt Amphitheater, for et overordentlig talrigt Auditorium, Forelæsninger over Chymien og andre naturvidenskabelige Gienstande, faae et fortræffeligt Laboratorium, tvende Modelkamre, en Tegneskole, et Lærekammer, hvor Mestere og Svende efter Forelæsningernes Ende ile hen, og et Bibliothek, hvori endog et Tysk klassisk Værk over Opfindelser er at træffe i Engelsk Oversættelse. Overalt herskede Anstand og Orden. For en halv Krone om Kvartalet sende Medlemmerne deres Sønner og Lærlinger til Jnstitutets Skoler, hvor der gives Underviisning i alle Grene af Mathematiken, i Bygningskonsten, i Sømandsvidenskaberne, Ugeskrifter, som allene have Jndustriens Befordring til Hensigt, blive afsatte i Tusindeviis, og deres ringe Priis gjør dem tilgængelige for Enhver. Hvormegen Nytte disse Jnstituter maae medføre for den i England allerede paa saa overordentlig en Høide staaende Jndustrie, behøver vel ingen videre Udvikling. Den fortræffelige Dupin indsaae denne Nytte og foranstaltede det Samme i Frankrigs Hovedstad. Maatte dog ogsaa andre Stater finde sine Birkbecker og Dupiner! Den Brasiliske Admiral Lobo, som med sin Eskadre er stationeret paa Platastrømmen, har erklæret Buenos Ayres og sammes Reveer under stræng Blokade. En Kaper er imidlertid dog alt ude. J Brasilien befrygter man i denne Tid endog et Jndfald i Grændseprovindsen mod Banda oriental. General Lecor i Monteviden faaer Forstærkning tilsendt. . .",aal_51520,-1
